ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Current Home Pitcher,Current Away Pitcher,Current Home Batter,Current Away Batter,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,Error List,Defensive Actions,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,GameDone,Batting Team,Current Pitcher,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field,Skip_Bool,Baselines
0,1,True,SF,0,SD,0,1,0,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,centerfield Dave Eckert,"['Ball', 'Looking', 'Change Up']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
1,1,True,SF,0,SD,1,1,0,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,centerfield Dave Eckert,"['barrel', 'far right', 'Sinker']",,,,homerun,[],[],,,,[centerfield Dave Eckert],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,centerfield Dave Eckert,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
2,1,True,SF,0,SD,1,1,0,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,designatedhitter Glenn Jones,"['Ball', 'Looking', 'Four-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter Glenn Jones,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
3,1,True,SF,0,SD,2,1,0,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,designatedhitter Glenn Jones,"['barrel', 'right', 'Change Up']",,,,homerun,[],[],,,,[designatedhitter Glenn Jones],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,designatedhitter Glenn Jones,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
4,1,True,SF,0,SD,2,1,0,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
5,1,True,SF,0,SD,2,1,1,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Strike', 'Looking', 'Four-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
6,1,True,SF,0,SD,2,1,2,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Strike', 'Looking', 'Curveball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
7,1,True,SF,0,SD,2,2,2,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
8,1,True,SF,0,SD,2,2,3,1,1,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
9,1,True,SF,0,SD,2,0,0,1,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,secondbase Delos Echols,"['flare', 'right', 'Sinker']",,,,double,[],[],,secondbase Delos Echols,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,secondbase Delos Echols,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
10,1,True,SF,0,SD,2,0,1,1,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Strike', 'Looking', 'Sinker']",,,,,,,,secondbase Delos Echols,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
11,1,True,SF,0,SD,2,0,2,1,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Strike', 'Foul', 'Curveball']",,,,,,,,secondbase Delos Echols,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
12,1,True,SF,0,SD,2,1,2,1,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Ball', 'Looking', 'Curveball']",,,,,,,,secondbase Delos Echols,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
13,1,True,SF,0,SD,2,1,3,2,1,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Strike', 'Looking', 'Four-Seam Fastball']",,,,,,,,secondbase Delos Echols,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
14,1,True,SF,0,SD,3,0,0,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,shortstop Bob Small,"['solid', 'left', 'Curveball']",,,,double,[],[],,shortstop Bob Small,,[secondbase Delos Echols],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,shortstop Bob Small,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
15,1,True,SF,0,SD,3,0,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,thirdbase Teyo Miraldi,"['Strike', 'Foul', 'Sinker']",,,,,,,,shortstop Bob Small,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
16,1,True,SF,0,SD,3,0,2,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,thirdbase Teyo Miraldi,"['Strike', 'Looking', 'Four-Seam Fastball']",,,,,,,,shortstop Bob Small,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
17,1,True,SF,0,SD,3,0,2,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,thirdbase Teyo Miraldi,"['flare', 'far left', 'Sinker']",,,,out,['leftfield Logan Stephens catching error!'],[],thirdbase Teyo Miraldi,,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,thirdbase Teyo Miraldi,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
18,1,True,SF,0,SD,4,0,0,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,rightfield Oil Can Vardell,"['barrel', 'dead center', 'Sinker']",,,,single,[],[],rightfield Oil Can Vardell,thirdbase Teyo Miraldi,,[shortstop Bob Small],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,rightfield Oil Can Vardell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
19,1,True,SF,0,SD,5,0,0,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,firstbase Jerry Johnson,"['solid', 'center right', 'Four-Seam Fastball']",,,,double,[],[],,firstbase Jerry Johnson,rightfield Oil Can Vardell,[thirdbase Teyo Miraldi],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,firstbase Jerry Johnson,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
20,1,True,SF,0,SD,5,1,0,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,centerfield Dave Eckert,"['Ball', 'Looking', 'Change Up']",,,,,,,,firstbase Jerry Johnson,rightfield Oil Can Vardell,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
21,1,True,SF,0,SD,6,1,0,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,centerfield Dave Eckert,"['flare', 'center left', 'Change Up']",,,,single,[],[],centerfield Dave Eckert,,firstbase Jerry Johnson,[rightfield Oil Can Vardell],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,centerfield Dave Eckert,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
22,1,True,SF,0,SD,6,1,0,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,designatedhitter Glenn Jones,"['Ball', 'Looking', 'Sinker']",,,,,,,centerfield Dave Eckert,,firstbase Jerry Johnson,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter Glenn Jones,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
23,1,True,SF,0,SD,6,1,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,designatedhitter Glenn Jones,"['Strike', 'Foul', 'Curveball']",,,,,,,centerfield Dave Eckert,,firstbase Jerry Johnson,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter Glenn Jones,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
24,1,True,SF,0,SD,7,1,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,designatedhitter Glenn Jones,"['burner', 'dead center', 'Curveball']",,,,single,[],[],designatedhitter Glenn Jones,centerfield Dave Eckert,,[firstbase Jerry Johnson],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,designatedhitter Glenn Jones,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
25,1,True,SF,0,SD,7,0,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Strike', 'Looking', 'Four-Seam Fastball']",,,,,,,designatedhitter Glenn Jones,centerfield Dave Eckert,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
26,1,True,SF,0,SD,7,1,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Ball', 'Looking', 'Four-Seam Fastball']",,,,,,,designatedhitter Glenn Jones,centerfield Dave Eckert,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
27,1,True,SF,0,SD,7,1,2,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['Strike', 'Swinging', 'Sinker']",,,,,,,designatedhitter Glenn Jones,centerfield Dave Eckert,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
28,1,True,SF,0,SD,10,1,2,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,catcher John Benzschawel,"['barrel', 'far right', 'Four-Seam Fastball']",,,,homerun,[],[],,,,"[catcher John Benzschawel, designatedhitter Glenn Jones, centerfield Dave Eckert]",False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,catcher John Benzschawel,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
29,1,True,SF,0,SD,10,0,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,secondbase Delos Echols,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Delos Echols,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
30,1,True,SF,0,SD,10,1,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,secondbase Delos Echols,"['Ball', 'Looking', 'Curveball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Delos Echols,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
31,1,True,SF,0,SD,10,1,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,secondbase Delos Echols,"['burner', 'right', 'Change Up']",,,,single,[],[],secondbase Delos Echols,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,secondbase Delos Echols,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
32,1,True,SF,0,SD,10,0,1,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Strike', 'Swinging', 'Change Up']",,,,,,,secondbase Delos Echols,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
33,1,True,SF,0,SD,10,0,2,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Strike', 'Foul', 'Sinker']",,,,,,,secondbase Delos Echols,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
34,1,True,SF,0,SD,10,0,2,2,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Strike', 'Foul', 'Four-Seam Fastball']",,,,,,,secondbase Delos Echols,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
35,1,True,SF,0,SD,10,0,3,3,1,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,leftfield Benny Powell,"['Strike', 'Looking', 'Four-Seam Fastball']",,,,,,,secondbase Delos Echols,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,leftfield Benny Powell,starter Neal Asiodu,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
36,1,False,SF,0,SD,10,1,0,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,shortstop Bob Small,"['Ball', 'Looking', 'Change Up']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase John Redmond,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
37,1,False,SF,0,SD,10,1,1,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,shortstop Bob Small,"['Strike', 'Looking', 'Slurve']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase John Redmond,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
38,1,False,SF,0,SD,10,1,1,0,0,starter Neal Asiodu,starter Darrion Smith,firstbase John Redmond,shortstop Bob Small,"['burner', 'left', 'Cutter']",,,,single,[],[],firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,firstbase John Redmond,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
39,1,False,SF,0,SD,10,0,1,0,0,starter Neal Asiodu,starter Darrion Smith,centerfield A.J. Oswalt,shortstop Bob Small,"['Strike', 'Looking', 'Change Up']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
40,1,False,SF,0,SD,10,0,2,0,0,starter Neal Asiodu,starter Darrion Smith,centerfield A.J. Oswalt,shortstop Bob Small,"['Strike', 'Foul', 'Slurve']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
41,1,False,SF,0,SD,10,1,2,0,0,starter Neal Asiodu,starter Darrion Smith,centerfield A.J. Oswalt,shortstop Bob Small,"['Ball', 'Looking', 'Cutter']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
42,1,False,SF,0,SD,10,2,2,0,0,starter Neal Asiodu,starter Darrion Smith,centerfield A.J. Oswalt,shortstop Bob Small,"['Ball', 'Looking', 'Cutter']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
43,1,False,SF,0,SD,10,3,2,0,0,starter Neal Asiodu,starter Darrion Smith,centerfield A.J. Oswalt,shortstop Bob Small,"['Ball', 'Looking', 'Change Up']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
44,1,False,SF,0,SD,10,4,2,0,0,starter Neal Asiodu,starter Darrion Smith,centerfield A.J. Oswalt,shortstop Bob Small,"['Ball', 'Looking', 'Cutter']",,,,,,,centerfield A.J. Oswalt,firstbase John Redmond,,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,centerfield A.J. Oswalt,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
45,1,False,SF,0,SD,10,0,1,0,0,starter Neal Asiodu,starter Darrion Smith,secondbase Stephen Smith,shortstop Bob Small,"['Strike', 'Looking', 'Change Up']",,,,,,,centerfield A.J. Oswalt,firstbase John Redmond,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Stephen Smith,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
46,1,False,SF,0,SD,10,0,2,0,0,starter Neal Asiodu,starter Darrion Smith,secondbase Stephen Smith,shortstop Bob Small,"['Strike', 'Foul', 'Change Up']",,,,,,,centerfield A.J. Oswalt,firstbase John Redmond,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Stephen Smith,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
47,1,False,SF,0,SD,10,0,3,1,1,starter Neal Asiodu,starter Darrion Smith,secondbase Stephen Smith,shortstop Bob Small,"['Strike', 'Looking', 'Change Up']",,,,,,,centerfield A.J. Oswalt,firstbase John Redmond,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,secondbase Stephen Smith,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
48,1,False,SF,0,SD,10,1,0,1,0,starter Neal Asiodu,starter Darrion Smith,thirdbase Steve Delong,shortstop Bob Small,"['Ball', 'Looking', 'Slurve']",,,,,,,centerfield A.J. Oswalt,firstbase John Redmond,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Steve Delong,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
49,1,False,SF,0,SD,10,1,1,1,0,starter Neal Asiodu,starter Darrion Smith,thirdbase Steve Delong,shortstop Bob Small,"['Strike', 'Looking', 'Cutter']",,,,,,,centerfield A.J. Oswalt,firstbase John Redmond,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Steve Delong,starter Darrion Smith,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
